product,period,year,month,uom,price,geo,price_yoy_change_percent
"Apples, per kilogram",2024-05-01,2024,5,Dollars,5.47,Canada,-7.757166947723437
"Apples, per kilogram",2024-06-01,2024,6,Dollars,5.78,Canada,-5.090311986863705
"Apples, per kilogram",2024-07-01,2024,7,Dollars,5.7,Canada,-5.629139072847678
"Apples, per kilogram",2024-08-01,2024,8,Dollars,5.63,Canada,-7.401315789473683
"Apples, per kilogram",2024-09-01,2024,9,Dollars,4.36,Canada,-3.111111111111109
"Apples, per kilogram",2024-10-01,2024,10,Dollars,4.13,Canada,-10.799136069114468
"Apples, per kilogram",2024-11-01,2024,11,Dollars,4.56,Canada,-8.800000000000008
"Apples, per kilogram",2024-12-01,2024,12,Dollars,4.93,Canada,-14.70588235294118
"Apples, per kilogram",2025-01-01,2025,1,Dollars,5.13,Canada,-0.9652509652509633
"Apples, per kilogram",2025-02-01,2025,2,Dollars,5.63,Canada,8.897485493230173
"Apples, per kilogram",2025-03-01,2025,3,Dollars,5.44,Canada,9.236947791164663
"Apples, per kilogram",2025-04-01,2025,4,Dollars,5.85,Canada,14.931237721021606
"Apples, per kilogram",2025-05-01,2025,5,Dollars,6.06,Canada,10.786106032906773
"Apples, per kilogram",2025-06-01,2025,6,Dollars,6.19,Canada,7.093425605536341
"Apples, per kilogram",2025-07-01,2025,7,Dollars,6.18,Canada,8.42105263157893
"Apples, per kilogram",2025-08-01,2025,8,Dollars,6.17,Canada,9.59147424511546
"Apples, per kilogram",2025-09-01,2025,9,Dollars,4.68,Canada,7.339449541284382
"Apples, per kilogram",2025-10-01,2025,10,Dollars,4.4,Canada,6.537530266343827
"Apples, per kilogram",2025-11-01,2025,11,Dollars,4.81,Canada,5.482456140350878
"Apples, per kilogram",2025-12-01,2025,12,Dollars,5.34,Canada,8.31643002028397
"Apples, per kilogram",2026-01-01,2026,1,Dollars,5.55,Canada,8.187134502923964
"Apples, per kilogram",2026-02-01,2026,2,Dollars,5.65,Canada,0.355239786856143
"Apples, per kilogram",2026-03-01,2026,3,Dollars,5.62,Canada,3.308823529411753
"Apples, per kilogram",2026-04-01,2026,4,Dollars,5.76,Canada,-1.538461538461533
"Avocado, unit",2017-01-01,2017,1,Dollars,1.51,Canada,
"Avocado, unit",2017-02-01,2017,2,Dollars,1.52,Canada,
"Avocado, unit",2017-03-01,2017,3,Dollars,1.66,Canada,
"Avocado, unit",2017-04-01,2017,4,Dollars,1.92,Canada,
"Avocado, unit",2017-05-01,2017,5,Dollars,2.14,Canada,
"Avocado, unit",2017-06-01,2017,6,Dollars,2.11,Canada,
"Avocado, unit",2017-07-01,2017,7,Dollars,2.01,Canada,
"Avocado, unit",2017-08-01,2017,8,Dollars,2.02,Canada,
"Avocado, unit",2017-09-01,2017,9,Dollars,1.91,Canada,
"Avocado, unit",2017-10-01,2017,10,Dollars,1.76,Canada,
"Avocado, unit",2017-11-01,2017,11,Dollars,1.42,Canada,
"Avocado, unit",2017-12-01,2017,12,Dollars,1.63,Canada,
"Avocado, unit",2018-01-01,2018,1,Dollars,1.48,Canada,-1.9867549668874163
"Avocado, unit",2018-02-01,2018,2,Dollars,1.53,Canada,0.6578947368421018
"Avocado, unit",2018-03-01,2018,3,Dollars,1.64,Canada,-1.2048192771084376
"Avocado, unit",2018-04-01,2018,4,Dollars,1.6,Canada,-16.666666666666664
"Avocado, unit",2018-05-01,2018,5,Dollars,1.64,Canada,-23.364485981308427
"Avocado, unit",2018-06-01,2018,6,Dollars,1.77,Canada,-16.113744075829374
"Avocado, unit",2018-07-01,2018,7,Dollars,1.79,Canada,-10.945273631840779
"Avocado, unit",2018-08-01,2018,8,Dollars,1.83,Canada,-9.405940594059404
"Avocado, unit",2018-09-01,2018,9,Dollars,1.78,Canada,-6.80628272251308
"Avocado, unit",2018-10-01,2018,10,Dollars,1.62,Canada,-7.954545454545448
"Avocado, unit",2018-11-01,2018,11,Dollars,1.64,Canada,15.492957746478876
"Avocado, unit",2018-12-01,2018,12,Dollars,1.73,Canada,6.134969325153383
"Avocado, unit",2019-01-01,2019,1,Dollars,1.7,Canada,14.864864864864868
"Avocado, unit",2019-02-01,2019,2,Dollars,1.67,Canada,9.15032679738561
"Avocado, unit",2019-03-01,2019,3,Dollars,1.67,Canada,1.8292682926829285
"Avocado, unit",2019-04-01,2019,4,Dollars,1.89,Canada,18.124999999999993
"Avocado, unit",2019-05-01,2019,5,Dollars,2.11,Canada,28.65853658536586
"Avocado, unit",2019-06-01,2019,6,Dollars,2.19,Canada,23.728813559322038
"Avocado, unit",2019-07-01,2019,7,Dollars,2.07,Canada,15.642458100558642
"Avocado, unit",2019-08-01,2019,8,Dollars,2.03,Canada,10.92896174863387
"Avocado, unit",2019-09-01,2019,9,Dollars,1.97,Canada,10.67415730337078
"Avocado, unit",2019-10-01,2019,10,Dollars,1.82,Canada,12.345679012345666
"Avocado, unit",2019-11-01,2019,11,Dollars,1.75,Canada,6.707317073170738
"Avocado, unit",2019-12-01,2019,12,Dollars,1.79,Canada,3.4682080924855585
"Avocado, unit",2020-01-01,2020,1,Dollars,1.74,Canada,2.35294117647058
"Avocado, unit",2020-02-01,2020,2,Dollars,1.69,Canada,1.1976047904191711
"Avocado, unit",2020-03-01,2020,3,Dollars,1.79,Canada,7.185628742514982
"Avocado, unit",2020-04-01,2020,4,Dollars,1.97,Canada,4.232804232804233
"Avocado, unit",2020-05-01,2020,5,Dollars,1.99,Canada,-5.687203791469186
"Avocado, unit",2020-06-01,2020,6,Dollars,1.95,Canada,-10.95890410958904
"Avocado, unit",2020-07-01,2020,7,Dollars,1.97,Canada,-4.8309178743961345
"Avocado, unit",2020-08-01,2020,8,Dollars,1.75,Canada,-13.793103448275856
"Avocado, unit",2020-09-01,2020,9,Dollars,1.71,Canada,-13.197969543147202
"Avocado, unit",2020-10-01,2020,10,Dollars,1.58,Canada,-13.186813186813184
"Avocado, unit",2020-11-01,2020,11,Dollars,1.58,Canada,-9.714285714285708
"Avocado, unit",2020-12-01,2020,12,Dollars,1.61,Canada,-10.05586592178771
"Avocado, unit",2021-01-01,2021,1,Dollars,1.55,Canada,-10.91954022988505
"Avocado, unit",2021-02-01,2021,2,Dollars,1.47,Canada,-13.017751479289942
"Avocado, unit",2021-03-01,2021,3,Dollars,1.59,Canada,-11.1731843575419
"Avocado, unit",2021-04-01,2021,4,Dollars,1.76,Canada,-10.659898477157359
"Avocado, unit",2021-05-01,2021,5,Dollars,1.73,Canada,-13.06532663316583
"Avocado, unit",2021-06-01,2021,6,Dollars,1.82,Canada,-6.666666666666665
"Avocado, unit",2021-07-01,2021,7,Dollars,1.75,Canada,-11.16751269035533
"Avocado, unit",2021-08-01,2021,8,Dollars,1.81,Canada,3.4285714285714253
"Avocado, unit",2021-09-01,2021,9,Dollars,1.81,Canada,5.84795321637428
"Avocado, unit",2021-10-01,2021,10,Dollars,1.73,Canada,9.493670886075932
"Avocado, unit",2021-11-01,2021,11,Dollars,1.66,Canada,5.063291139240489
"Avocado, unit",2021-12-01,2021,12,Dollars,1.76,Canada,9.316770186335388
"Avocado, unit",2022-01-01,2022,1,Dollars,1.88,Canada,21.29032258064516
"Avocado, unit",2022-02-01,2022,2,Dollars,2.0,Canada,36.05442176870748
"Avocado, unit",2022-03-01,2022,3,Dollars,2.07,Canada,30.188679245283012
"Avocado, unit",2022-04-01,2022,4,Dollars,2.35,Canada,33.52272727272727
"Avocado, unit",2022-05-01,2022,5,Dollars,2.46,Canada,42.19653179190752
"Avocado, unit",2022-06-01,2022,6,Dollars,2.42,Canada,32.967032967032964
"Avocado, unit",2022-07-01,2022,7,Dollars,2.19,Canada,25.14285714285713
"Avocado, unit",2022-08-01,2022,8,Dollars,2.18,Canada,20.441988950276247
"Avocado, unit",2022-09-01,2022,9,Dollars,1.74,Canada,-3.8674033149171283
"Avocado, unit",2022-10-01,2022,10,Dollars,1.81,Canada,4.6242774566473965
"Avocado, unit",2022-11-01,2022,11,Dollars,1.76,Canada,6.024096385542177
"Avocado, unit",2022-12-01,2022,12,Dollars,1.87,Canada,6.25
"Avocado, unit",2023-01-01,2023,1,Dollars,1.8,Canada,-4.255319148936165
"Avocado, unit",2023-02-01,2023,2,Dollars,1.65,Canada,-17.500000000000004
"Avocado, unit",2023-03-01,2023,3,Dollars,1.71,Canada,-17.391304347826086
"Avocado, unit",2023-04-01,2023,4,Dollars,2.06,Canada,-12.340425531914889
"Avocado, unit",2023-05-01,2023,5,Dollars,1.95,Canada,-20.731707317073166
"Avocado, unit",2023-06-01,2023,6,Dollars,2.01,Canada,-16.94214876033059
"Avocado, unit",2023-07-01,2023,7,Dollars,2.02,Canada,-7.762557077625565
"Avocado, unit",2023-08-01,2023,8,Dollars,2.18,Canada,0.0
"Avocado, unit",2023-09-01,2023,9,Dollars,2.07,Canada,18.965517241379292
"Avocado, unit",2023-10-01,2023,10,Dollars,2.24,Canada,23.756906077348084
"Avocado, unit",2023-11-01,2023,11,Dollars,2.04,Canada,15.909090909090917
"Avocado, unit",2023-12-01,2023,12,Dollars,2.0,Canada,6.951871657753994
"Avocado, unit",2024-01-01,2024,1,Dollars,1.88,Canada,4.444444444444429
"Avocado, unit",2024-02-01,2024,2,Dollars,1.8,Canada,9.090909090909104
"Avocado, unit",2024-03-01,2024,3,Dollars,1.99,Canada,16.374269005847953
"Avocado, unit",2024-04-01,2024,4,Dollars,1.92,Canada,-6.796116504854377
"Avocado, unit",2024-05-01,2024,5,Dollars,2.17,Canada,11.282051282051286
"Avocado, unit",2024-06-01,2024,6,Dollars,2.29,Canada,13.93034825870647
"Avocado, unit",2024-07-01,2024,7,Dollars,2.44,Canada,20.79207920792079
"Avocado, unit",2024-08-01,2024,8,Dollars,2.38,Canada,9.174311926605494
"Avocado, unit",2024-09-01,2024,9,Dollars,2.11,Canada,1.9323671497584627
"Avocado, unit",2024-10-01,2024,10,Dollars,2.2,Canada,-1.7857142857142905
"Avocado, unit",2024-11-01,2024,11,Dollars,1.92,Canada,-5.882352941176472
"Avocado, unit",2024-12-01,2024,12,Dollars,2.0,Canada,0.0
"Avocado, unit",2025-01-01,2025,1,Dollars,2.27,Canada,20.744680851063848
"Avocado, unit",2025-02-01,2025,2,Dollars,2.19,Canada,21.666666666666657
"Avocado, unit",2025-03-01,2025,3,Dollars,2.4,Canada,20.603015075376874
"Avocado, unit",2025-04-01,2025,4,Dollars,2.36,Canada,22.916666666666675
"Avocado, unit",2025-05-01,2025,5,Dollars,2.48,Canada,14.28571428571428
"Avocado, unit",2025-06-01,2025,6,Dollars,2.34,Canada,2.183406113537112
"Avocado, unit",2025-07-01,2025,7,Dollars,2.02,Canada,-17.213114754098356
"Avocado, unit",2025-08-01,2025,8,Dollars,1.94,Canada,-18.487394957983195
"Avocado, unit",2025-09-01,2025,9,Dollars,2.07,Canada,-1.8957345971563955
"Avocado, unit",2025-10-01,2025,10,Dollars,1.79,Canada,-18.63636363636364
"Avocado, unit",2025-11-01,2025,11,Dollars,1.77,Canada,-7.8125
"Avocado, unit",2025-12-01,2025,12,Dollars,2.08,Canada,4.0000000000000036
"Avocado, unit",2026-01-01,2026,1,Dollars,2.0,Canada,-11.894273127753308
"Avocado, unit",2026-02-01,2026,2,Dollars,1.87,Canada,-14.61187214611871
"Avocado, unit",2026-03-01,2026,3,Dollars,2.03,Canada,-15.416666666666668
"Avocado, unit",2026-04-01,2026,4,Dollars,2.06,Canada,-12.71186440677965
"Baby food, 128 millilitres",2017-01-01,2017,1,Dollars,1.19,Canada,
"Baby food, 128 millilitres",2017-02-01,2017,2,Dollars,1.23,Canada,
"Baby food, 128 millilitres",2017-03-01,2017,3,Dollars,1.29,Canada,
"Baby food, 128 millilitres",2017-04-01,2017,4,Dollars,1.36,Canada,
"Baby food, 128 millilitres",2017-05-01,2017,5,Dollars,1.36,Canada,
"Baby food, 128 millilitres",2017-06-01,2017,6,Dollars,1.32,Canada,
"Baby food, 128 millilitres",2017-07-01,2017,7,Dollars,1.25,Canada,
"Baby food, 128 millilitres",2017-08-01,2017,8,Dollars,1.29,Canada,
"Baby food, 128 millilitres",2017-09-01,2017,9,Dollars,1.3,Canada,
"Baby food, 128 millilitres",2017-10-01,2017,10,Dollars,1.28,Canada,
"Baby food, 128 millilitres",2017-11-01,2017,11,Dollars,1.27,Canada,
"Baby food, 128 millilitres",2017-12-01,2017,12,Dollars,1.28,Canada,
"Baby food, 128 millilitres",2018-01-01,2018,1,Dollars,1.27,Canada,6.72268907563025
"Baby food, 128 millilitres",2018-02-01,2018,2,Dollars,1.27,Canada,3.2520325203251987
"Baby food, 128 millilitres",2018-03-01,2018,3,Dollars,1.22,Canada,-5.4263565891472965
"Baby food, 128 millilitres",2018-04-01,2018,4,Dollars,1.27,Canada,-6.61764705882354
"Baby food, 128 millilitres",2018-05-01,2018,5,Dollars,1.29,Canada,-5.147058823529416
"Baby food, 128 millilitres",2018-06-01,2018,6,Dollars,1.26,Canada,-4.545454545454552
"Baby food, 128 millilitres",2018-07-01,2018,7,Dollars,1.26,Canada,0.8000000000000007
"Baby food, 128 millilitres",2018-08-01,2018,8,Dollars,1.29,Canada,0.0
"Baby food, 128 millilitres",2018-09-01,2018,9,Dollars,1.26,Canada,-3.076923076923077
"Baby food, 128 millilitres",2018-10-01,2018,10,Dollars,1.27,Canada,-0.78125
"Baby food, 128 millilitres",2018-11-01,2018,11,Dollars,1.29,Canada,1.5748031496062964
"Baby food, 128 millilitres",2018-12-01,2018,12,Dollars,1.32,Canada,3.125
"Baby food, 128 millilitres",2019-01-01,2019,1,Dollars,1.33,Canada,4.7244094488189115
"Baby food, 128 millilitres",2019-02-01,2019,2,Dollars,1.33,Canada,4.7244094488189115
"Baby food, 128 millilitres",2019-03-01,2019,3,Dollars,1.31,Canada,7.377049180327866
"Baby food, 128 millilitres",2019-04-01,2019,4,Dollars,1.28,Canada,0.7874015748031482
"Baby food, 128 millilitres",2019-05-01,2019,5,Dollars,1.29,Canada,0.0
"Baby food, 128 millilitres",2019-06-01,2019,6,Dollars,1.35,Canada,7.14285714285714
"Baby food, 128 millilitres",2019-07-01,2019,7,Dollars,1.37,Canada,8.730158730158744
"Baby food, 128 millilitres",2019-08-01,2019,8,Dollars,1.31,Canada,1.5503875968992276
"Baby food, 128 millilitres",2019-09-01,2019,9,Dollars,1.29,Canada,2.3809523809523725
"Baby food, 128 millilitres",2019-10-01,2019,10,Dollars,1.37,Canada,7.874015748031504
"Baby food, 128 millilitres",2019-11-01,2019,11,Dollars,1.3,Canada,0.7751937984496138
"Baby food, 128 millilitres",2019-12-01,2019,12,Dollars,1.33,Canada,0.7575757575757569
"Baby food, 128 millilitres",2020-01-01,2020,1,Dollars,1.32,Canada,-0.7518796992481258
"Baby food, 128 millilitres",2020-02-01,2020,2,Dollars,1.31,Canada,-1.5037593984962405
"Baby food, 128 millilitres",2020-03-01,2020,3,Dollars,1.35,Canada,3.053435114503822
"Baby food, 128 millilitres",2020-04-01,2020,4,Dollars,1.43,Canada,11.71875
"Baby food, 128 millilitres",2020-05-01,2020,5,Dollars,1.33,Canada,3.100775193798455
"Baby food, 128 millilitres",2020-06-01,2020,6,Dollars,1.32,Canada,-2.2222222222222254
"Baby food, 128 millilitres",2020-07-01,2020,7,Dollars,1.36,Canada,-0.7299270072992692
"Baby food, 128 millilitres",2020-08-01,2020,8,Dollars,1.36,Canada,3.8167938931297662
"Baby food, 128 millilitres",2020-09-01,2020,9,Dollars,1.35,Canada,4.651162790697683
"Baby food, 128 millilitres",2020-10-01,2020,10,Dollars,1.34,Canada,-2.1897810218978075
"Baby food, 128 millilitres",2020-11-01,2020,11,Dollars,1.34,Canada,3.076923076923088
"Baby food, 128 millilitres",2020-12-01,2020,12,Dollars,1.32,Canada,-0.7518796992481258
"Baby food, 128 millilitres",2021-01-01,2021,1,Dollars,1.33,Canada,0.7575757575757569
"Baby food, 128 millilitres",2021-02-01,2021,2,Dollars,1.34,Canada,2.2900763358778553
"Baby food, 128 millilitres",2021-03-01,2021,3,Dollars,1.34,Canada,-0.7407407407407418
"Baby food, 128 millilitres",2021-04-01,2021,4,Dollars,1.34,Canada,-6.293706293706281
"Baby food, 128 millilitres",2021-05-01,2021,5,Dollars,1.34,Canada,0.7518796992481258
"Baby food, 128 millilitres",2021-06-01,2021,6,Dollars,1.37,Canada,3.7878787878787845
"Baby food, 128 millilitres",2021-07-01,2021,7,Dollars,1.38,Canada,1.4705882352941124
"Baby food, 128 millilitres",2021-08-01,2021,8,Dollars,1.39,Canada,2.2058823529411686
"Baby food, 128 millilitres",2021-09-01,2021,9,Dollars,1.36,Canada,0.7407407407407307
"Baby food, 128 millilitres",2021-10-01,2021,10,Dollars,1.35,Canada,0.746268656716409
"Baby food, 128 millilitres",2021-11-01,2021,11,Dollars,1.34,Canada,0.0
"Baby food, 128 millilitres",2021-12-01,2021,12,Dollars,1.36,Canada,3.0303030303030276
"Baby food, 128 millilitres",2022-01-01,2022,1,Dollars,1.36,Canada,2.2556390977443552
"Baby food, 128 millilitres",2022-02-01,2022,2,Dollars,1.36,Canada,1.4925373134328401
"Baby food, 128 millilitres",2022-03-01,2022,3,Dollars,1.39,Canada,3.731343283582067
"Baby food, 128 millilitres",2022-04-01,2022,4,Dollars,1.4,Canada,4.477611940298498
"Baby food, 128 millilitres",2022-05-01,2022,5,Dollars,1.4,Canada,4.477611940298498
"Baby food, 128 millilitres",2022-06-01,2022,6,Dollars,1.41,Canada,2.9197080291970767
"Baby food, 128 millilitres",2022-07-01,2022,7,Dollars,1.39,Canada,0.7246376811594235
"Baby food, 128 millilitres",2022-08-01,2022,8,Dollars,1.41,Canada,1.4388489208633004
"Baby food, 128 millilitres",2022-09-01,2022,9,Dollars,1.45,Canada,6.617647058823528
"Baby food, 128 millilitres",2022-10-01,2022,10,Dollars,1.44,Canada,6.666666666666665
"Baby food, 128 millilitres",2022-11-01,2022,11,Dollars,1.43,Canada,6.716417910447747
"Baby food, 128 millilitres",2022-12-01,2022,12,Dollars,1.49,Canada,9.558823529411754
"Baby food, 128 millilitres",2023-01-01,2023,1,Dollars,1.48,Canada,8.823529411764696
"Baby food, 128 millilitres",2023-02-01,2023,2,Dollars,1.57,Canada,15.441176470588225
"Baby food, 128 millilitres",2023-03-01,2023,3,Dollars,1.63,Canada,17.266187050359715
"Baby food, 128 millilitres",2023-04-01,2023,4,Dollars,1.62,Canada,15.714285714285726
"Baby food, 128 millilitres",2023-05-01,2023,5,Dollars,1.63,Canada,16.428571428571438
"Baby food, 128 millilitres",2023-06-01,2023,6,Dollars,1.71,Canada,21.27659574468086
"Baby food, 128 millilitres",2023-07-01,2023,7,Dollars,1.73,Canada,24.460431654676263
"Baby food, 128 millilitres",2023-08-01,2023,8,Dollars,1.7,Canada,20.567375886524818
"Baby food, 128 millilitres",2023-09-01,2023,9,Dollars,1.67,Canada,15.172413793103456
"Baby food, 128 millilitres",2023-10-01,2023,10,Dollars,1.54,Canada,6.944444444444442
"Baby food, 128 millilitres",2023-11-01,2023,11,Dollars,1.64,Canada,14.685314685314687
"Baby food, 128 millilitres",2023-12-01,2023,12,Dollars,1.57,Canada,5.369127516778538
"Baby food, 128 millilitres",2024-01-01,2024,1,Dollars,1.56,Canada,5.405405405405417
"Baby food, 128 millilitres",2024-02-01,2024,2,Dollars,1.6,Canada,1.9108280254777066
"Baby food, 128 millilitres",2024-03-01,2024,3,Dollars,1.55,Canada,-4.907975460122693
"Baby food, 128 millilitres",2024-04-01,2024,4,Dollars,1.57,Canada,-3.0864197530864224
"Baby food, 128 millilitres",2024-05-01,2024,5,Dollars,1.59,Canada,-2.4539877300613355
"Baby food, 128 millilitres",2024-06-01,2024,6,Dollars,1.65,Canada,-3.508771929824561
"Baby food, 128 millilitres",2024-07-01,2024,7,Dollars,1.61,Canada,-6.936416184971095
"Baby food, 128 millilitres",2024-08-01,2024,8,Dollars,1.59,Canada,-6.470588235294105
"Baby food, 128 millilitres",2024-09-01,2024,9,Dollars,1.62,Canada,-2.9940119760478945
"Baby food, 128 millilitres",2024-10-01,2024,10,Dollars,1.61,Canada,4.545454545454541
"Baby food, 128 millilitres",2024-11-01,2024,11,Dollars,1.59,Canada,-3.0487804878048697
"Baby food, 128 millilitres",2024-12-01,2024,12,Dollars,1.58,Canada,0.6369426751592355
"Baby food, 128 millilitres",2025-01-01,2025,1,Dollars,1.54,Canada,-1.2820512820512886
"Baby food, 128 millilitres",2025-02-01,2025,2,Dollars,1.55,Canada,-3.125
"Baby food, 128 millilitres",2025-03-01,2025,3,Dollars,1.57,Canada,1.2903225806451646
"Baby food, 128 millilitres",2025-04-01,2025,4,Dollars,1.59,Canada,1.273885350318471
"Baby food, 128 millilitres",2025-05-01,2025,5,Dollars,1.61,Canada,1.2578616352201255
"Baby food, 128 millilitres",2025-06-01,2025,6,Dollars,1.59,Canada,-3.6363636363636265
"Baby food, 128 millilitres",2025-07-01,2025,7,Dollars,1.61,Canada,0.0
"Baby food, 128 millilitres",2025-08-01,2025,8,Dollars,1.61,Canada,1.2578616352201255
"Baby food, 128 millilitres",2025-09-01,2025,9,Dollars,1.61,Canada,-0.6172839506172867
"Baby food, 128 millilitres",2025-10-01,2025,10,Dollars,1.55,Canada,-3.7267080745341685
"Baby food, 128 millilitres",2025-11-01,2025,11,Dollars,1.56,Canada,-1.8867924528301883
"Baby food, 128 millilitres",2025-12-01,2025,12,Dollars,1.53,Canada,-3.164556962025322
"Baby food, 128 millilitres",2026-01-01,2026,1,Dollars,1.52,Canada,-1.2987012987012991
"Baby food, 128 millilitres",2026-02-01,2026,2,Dollars,1.51,Canada,-2.580645161290329
"Baby food, 128 millilitres",2026-03-01,2026,3,Dollars,1.52,Canada,-3.1847133757961776
"Baby food, 128 millilitres",2026-04-01,2026,4,Dollars,1.49,Canada,-6.289308176100638
"Bacon, 500 grams",2017-01-01,2017,1,Dollars,5.03,Canada,
"Bacon, 500 grams",2017-02-01,2017,2,Dollars,5.37,Canada,
"Bacon, 500 grams",2017-03-01,2017,3,Dollars,5.74,Canada,
"Bacon, 500 grams",2017-04-01,2017,4,Dollars,5.57,Canada,
"Bacon, 500 grams",2017-05-01,2017,5,Dollars,5.5,Canada,
"Bacon, 500 grams",2017-06-01,2017,6,Dollars,5.39,Canada,
"Bacon, 500 grams",2017-07-01,2017,7,Dollars,5.61,Canada,
"Bacon, 500 grams",2017-08-01,2017,8,Dollars,6.23,Canada,
"Bacon, 500 grams",2017-09-01,2017,9,Dollars,5.77,Canada,
"Bacon, 500 grams",2017-10-01,2017,10,Dollars,5.62,Canada,
"Bacon, 500 grams",2017-11-01,2017,11,Dollars,5.39,Canada,
"Bacon, 500 grams",2017-12-01,2017,12,Dollars,5.29,Canada,
"Bacon, 500 grams",2018-01-01,2018,1,Dollars,5.79,Canada,15.109343936381702
"Bacon, 500 grams",2018-02-01,2018,2,Dollars,5.48,Canada,2.0484171322160183
"Bacon, 500 grams",2018-03-01,2018,3,Dollars,5.65,Canada,-1.5679442508710784
"Bacon, 500 grams",2018-04-01,2018,4,Dollars,5.67,Canada,1.7953321364452268
"Bacon, 500 grams",2018-05-01,2018,5,Dollars,5.52,Canada,0.363636363636366
"Bacon, 500 grams",2018-06-01,2018,6,Dollars,5.3,Canada,-1.6697588126159513
"Bacon, 500 grams",2018-07-01,2018,7,Dollars,5.64,Canada,0.53475935828875
"Bacon, 500 grams",2018-08-01,2018,8,Dollars,6.18,Canada,-0.8025682182985716
"Bacon, 500 grams",2018-09-01,2018,9,Dollars,6.12,Canada,6.065857885615267
"Bacon, 500 grams",2018-10-01,2018,10,Dollars,5.77,Canada,2.669039145907459
"Bacon, 500 grams",2018-11-01,2018,11,Dollars,5.88,Canada,9.090909090909104
"Bacon, 500 grams",2018-12-01,2018,12,Dollars,5.81,Canada,9.829867674858207
"Bacon, 500 grams",2019-01-01,2019,1,Dollars,6.28,Canada,8.462867012089802
"Bacon, 500 grams",2019-02-01,2019,2,Dollars,5.78,Canada,5.474452554744524
